Candidate_ID,Requisition_ID,Requisition_Fill_Start_Date,Outcome,Job,Job_Status,Recruiter,Hiring_Manager,Origin,Source,Current_Interview_Stage,Furthest_Stage_Reached,Archive_Reason,Offer_Decline_Category,Candidate_Application_Date,Candidate_Stage_1_Interview_Date,Candidate_Stage_2_Interview_Date,Candidate_Offer_Stage_Entered_Date,Candidate_Offer_Accept_Date,Candidate_Start_Date
CAND-004084,R-GA-1001-JustKaizen-0173,04/19/2023,Archived,"Senior Director, Business Operations",closed,Tara Long,Christina Elliott,applied,Career Page,Archived,Recruiter Screen,Not qualified,,05/01/2023,05/08/2023,,,,
CAND-004085,R-GA-1001-JustKaizen-0173,04/19/2023,Archived,"Senior Director, Business Operations",closed,Tara Long,Christina Elliott,applied,LinkedIn,Archived,Offer,Offer declined,Personal,04/21/2023,04/28/2023,05/05/2023,05/12/2023,,
CAND-004086,R-GA-1001-JustKaizen-0173,04/19/2023,Archived,"Senior Director, Business Operations",closed,Tara Long,Christina Elliott,applied,Job Board,Archived,Applied,Not qualified,,05/02/2023,,,,,
CAND-004087,R-GA-1001-JustKaizen-0174,12/07/2025,Hired,"VP, Legal",closed,Susan Conley,Eric Dean,sourced,LinkedIn,Hired,Hired,,,12/12/2025,12/25/2025,01/07/2026,01/13/2026,01/18/2026,01/24/2026
CAND-004088,R-GA-1001-JustKaizen-0174,12/07/2025,Archived,"VP, Legal",closed,Susan Conley,Eric Dean,referred,Referral,Archived,Onsite,Position filled,,12/17/2025,12/24/2025,12/31/2025,01/07/2026,,
CAND-004089,R-GA-1001-JustKaizen-0175,02/07/2023,Hired,"SVP, G&A",closed,Kimberly Williams,Erika Ellis,applied,Glassdoor,Hired,Hired,,,02/21/2023,03/05/2023,03/13/2023,03/19/2023,03/24/2023,03/27/2023
CAND-004090,R-GA-1001-JustKaizen-0175,02/07/2023,Archived,"SVP, G&A",closed,Kimberly Williams,Erika Ellis,applied,Glassdoor,Archived,Phone Screen,Not qualified,,02/21/2023,02/28/2023,03/07/2023,,,
CAND-004091,R-GA-1001-JustKaizen-0176,10/24/2020,Hired,Chief G&A Officer (E3),closed,Kathleen Clark,Tina Gordon,referred,Referral,Hired,Hired,,,11/01/2020,11/14/2020,11/21/2020,11/28/2020,12/03/2020,12/03/2020
CAND-004092,R-GA-1001-JustKaizen-0176,10/24/2020,Archived,Chief G&A Officer (E3),closed,Kathleen Clark,Tina Gordon,applied,Glassdoor,Archived,Recruiter Screen,Not qualified,,10/25/2020,11/01/2020,,,,
CAND-004093,R-GA-1001-JustKaizen-0176,10/24/2020,Archived,Chief G&A Officer (E3),closed,Kathleen Clark,Tina Gordon,referred,Referral,Archived,Recruiter Screen,Not qualified,,10/26/2020,11/02/2020,,,,
CAND-004094,R-GA-1001-JustKaizen-0176,10/24/2020,Archived,Chief G&A Officer (E3),closed,Kathleen Clark,Tina Gordon,referred,Referral,Archived,Onsite,Position filled,,10/25/2020,11/01/2020,11/08/2020,11/15/2020,,
CAND-004095,R-GA-1001-JustKaizen-0177,03/01/2022,Hired,"VP, IT",closed,Janice Jefferson,Eric Dean,applied,Glassdoor,Hired,Hired,,,03/14/2022,03/21/2022,04/02/2022,04/09/2022,04/13/2022,04/13/2022
CAND-004096,R-GA-1001-JustKaizen-0177,03/01/2022,Archived,"VP, IT",closed,Janice Jefferson,Eric Dean,referred,Referral,Archived,Phone Screen,Not qualified,,03/21/2022,03/28/2022,04/04/2022,,,
CAND-004097,R-GA-1001-JustKaizen-0177,03/01/2022,Archived,"VP, IT",closed,Janice Jefferson,Eric Dean,referred,Referral,Archived,Phone Screen,Not qualified,,03/15/2022,03/22/2022,03/29/2022,,,
CAND-004098,R-GA-1001-JustKaizen-0177,03/01/2022,Archived,"VP, IT",closed,Janice Jefferson,Eric Dean,sourced,Talent Sourcer Outreach,Archived,Onsite,Position filled,,03/14/2022,03/21/2022,03/28/2022,04/04/2022,,
CAND-004099,R-GA-1001-JustKaizen-0178,08/05/2022,Hired,"VP, Facilities",closed,Kimberly Williams,Eric Dean,referred,Referral,Hired,Hired,,,08/12/2022,08/20/2022,08/31/2022,09/07/2022,09/14/2022,09/20/2022
CAND-004100,R-GA-1001-JustKaizen-0178,08/05/2022,Archived,"VP, Facilities",closed,Kimberly Williams,Eric Dean,applied,Career Page,Archived,Applied,Not qualified,,09/04/2022,,,,,
CAND-004101,R-GA-1001-JustKaizen-0178,08/05/2022,Archived,"VP, Facilities",closed,Kimberly Williams,Eric Dean,referred,Referral,Archived,Onsite,Position filled,,08/12/2022,08/19/2022,08/26/2022,09/02/2022,,
CAND-004102,R-MKT-1001-JustKaizen-0001,07/08/2021,Hired,Senior Events Coordinator,closed,Rebekah Gregory,Breanna Moore,applied,Job Board,Hired,Hired,,,07/16/2021,07/24/2021,07/31/2021,08/12/2021,08/15/2021,08/21/2021
CAND-004103,R-MKT-1001-JustKaizen-0001,07/08/2021,Archived,Senior Events Coordinator,closed,Rebekah Gregory,Breanna Moore,applied,LinkedIn,Archived,Phone Screen,Not qualified,,07/13/2021,07/20/2021,07/27/2021,,,
CAND-004104,R-MKT-1001-JustKaizen-0001,07/08/2021,Archived,Senior Events Coordinator,closed,Rebekah Gregory,Breanna Moore,referred,Referral,Archived,Onsite,Position filled,,07/16/2021,07/23/2021,07/30/2021,08/06/2021,,
CAND-004105,R-MKT-1001-JustKaizen-0002,10/30/2025,Hired,Product Marketing Specialist,closed,Brian Gutierrez,Carrie Lewis,referred,Referral,Hired,Hired,,,11/10/2025,11/19/2025,11/29/2025,12/07/2025,12/11/2025,12/15/2025
CAND-004106,R-MKT-1001-JustKaizen-0002,10/30/2025,Archived,Product Marketing Specialist,closed,Brian Gutierrez,Carrie Lewis,applied,Job Board,Archived,Onsite,Position filled,,11/03/2025,11/10/2025,11/17/2025,11/24/2025,,
CAND-004107,R-MKT-1001-JustKaizen-0002,10/30/2025,Archived,Product Marketing Specialist,closed,Brian Gutierrez,Carrie Lewis,sourced,Talent Sourcer Outreach,Archived,Offer,Offer declined,Career Growth,11/14/2025,11/21/2025,11/28/2025,12/05/2025,,
CAND-004108,R-MKT-1001-JustKaizen-0003,09/08/2023,Hired,Brand Designer,closed,Kimberly Williams,Amy Davies,applied,Career Page,Hired,Hired,,,09/09/2023,09/16/2023,09/28/2023,10/04/2023,10/06/2023,10/24/2023
CAND-004109,R-MKT-1001-JustKaizen-0003,09/08/2023,Archived,Brand Designer,closed,Kimberly Williams,Amy Davies,sourced,Talent Sourcer Outreach,Archived,Offer,Offer declined,Accepted Other Offer,09/24/2023,10/01/2023,10/08/2023,10/15/2023,,
CAND-004110,R-MKT-1001-JustKaizen-0003,09/08/2023,Archived,Brand Designer,closed,Kimberly Williams,Amy Davies,sourced,LinkedIn,Archived,Offer,Offer declined,Personal,09/18/2023,09/25/2023,10/02/2023,10/09/2023,,
CAND-004111,R-MKT-1001-JustKaizen-0004,02/07/2024,Hired,Events Coordinator,closed,Tara Long,Tiffany Smith,applied,LinkedIn,Hired,Hired,,,02/14/2024,02/27/2024,03/09/2024,03/15/2024,03/19/2024,03/20/2024
CAND-004112,R-MKT-1001-JustKaizen-0004,02/07/2024,Archived,Events Coordinator,closed,Tara Long,Tiffany Smith,applied,Job Board,Archived,Offer,Offer declined,Compensation,03/01/2024,03/08/2024,03/15/2024,03/22/2024,,
CAND-004113,R-MKT-1001-JustKaizen-0004,02/07/2024,Archived,Events Coordinator,closed,Tara Long,Tiffany Smith,sourced,Talent Sourcer Outreach,Archived,Onsite,Position filled,,02/19/2024,02/26/2024,03/05/2024,03/12/2024,,
CAND-004114,R-MKT-1001-JustKaizen-0004,02/07/2024,Archived,Events Coordinator,closed,Tara Long,Tiffany Smith,referred,Referral,Archived,Applied,Not qualified,,02/18/2024,,,,,
CAND-004115,R-MKT-1001-JustKaizen-0005,07/15/2023,Hired,Senior Growth Marketing Specialist,closed,Michael Brown,Carrie Novak,applied,LinkedIn,Hired,Hired,,,07/27/2023,08/05/2023,08/15/2023,08/27/2023,08/29/2023,08/27/2023
CAND-004116,R-MKT-1001-JustKaizen-0005,07/15/2023,Archived,Senior Growth Marketing Specialist,closed,Michael Brown,Carrie Novak,sourced,Talent Sourcer Outreach,Archived,Onsite,Position filled,,07/24/2023,07/31/2023,08/07/2023,08/14/2023,,
CAND-004117,R-MKT-1001-JustKaizen-0005,07/15/2023,Archived,Senior Growth Marketing Specialist,closed,Michael Brown,Carrie Novak,sourced,Talent Sourcer Outreach,Archived,Applied,Not qualified,,07/16/2023,,,,,
CAND-004118,R-MKT-1001-JustKaizen-0006,04/03/2021,Hired,Senior Brand Designer,closed,Kathleen Clark,Travis Conner,applied,Career Page,Hired,Hired,,,04/07/2021,04/19/2021,04/30/2021,05/06/2021,05/12/2021,05/23/2021
CAND-004119,R-MKT-1001-JustKaizen-0006,04/03/2021,Archived,Senior Brand Designer,closed,Kathleen Clark,Travis Conner,applied,LinkedIn,Archived,Onsite,Position filled,,04/09/2021,04/16/2021,04/23/2021,04/30/2021,,
CAND-004120,R-MKT-1001-JustKaizen-0006,04/03/2021,Archived,Senior Brand Designer,closed,Kathleen Clark,Travis Conner,referred,Referral,Archived,Applied,Not qualified,,04/18/2021,,,,,
CAND-004121,R-MKT-1001-JustKaizen-0006,04/03/2021,Archived,Senior Brand Designer,closed,Kathleen Clark,Travis Conner,applied,Glassdoor,Archived,Recruiter Screen,Not qualified,,04/11/2021,04/18/2021,,,,
CAND-004122,R-MKT-1001-JustKaizen-0007,02/19/2023,Hired,Associate Product Marketing Specialist,closed,Michelle Wilson,Kathryn Price,referred,Referral,Hired,Hired,,,02/20/2023,03/05/2023,03/17/2023,03/25/2023,03/30/2023,04/07/2023
CAND-004123,R-MKT-1001-JustKaizen-0007,02/19/2023,Archived,Associate Product Marketing Specialist,closed,Michelle Wilson,Kathryn Price,applied,Glassdoor,Archived,Recruiter Screen,Not qualified,,02/22/2023,03/01/2023,,,,
CAND-004124,R-MKT-1001-JustKaizen-0008,06/25/2023,Hired,Senior Content Marketing Specialist,closed,Terri Moore,Robert Kelly,sourced,LinkedIn,Hired,Hired,,,07/06/2023,07/13/2023,07/22/2023,08/02/2023,08/05/2023,08/11/2023
CAND-004125,R-MKT-1001-JustKaizen-0008,06/25/2023,Archived,Senior Content Marketing Specialist,closed,Terri Moore,Robert Kelly,sourced,Talent Sourcer Outreach,Archived,Offer,Offer declined,Personal,07/09/2023,07/16/2023,07/23/2023,07/30/2023,,
CAND-004126,R-MKT-1001-JustKaizen-0008,06/25/2023,Archived,Senior Content Marketing Specialist,closed,Terri Moore,Robert Kelly,referred,Referral,Archived,Applied,Not qualified,,07/09/2023,,,,,
CAND-004127,R-MKT-1001-JustKaizen-0009,05/24/2021,Hired,Product Marketing Specialist,closed,Rebekah Gregory,Victor Young,applied,Glassdoor,Hired,Hired,,,06/03/2021,06/16/2021,06/23/2021,07/03/2021,07/08/2021,07/07/2021
CAND-004128,R-MKT-1001-JustKaizen-0009,05/24/2021,Archived,Product Marketing Specialist,closed,Rebekah Gregory,Victor Young,referred,Referral,Archived,Offer,Offer declined,Accepted Other Offer,06/20/2021,06/27/2021,07/04/2021,07/11/2021,,
CAND-004129,R-MKT-1001-JustKaizen-0009,05/24/2021,Archived,Product Marketing Specialist,closed,Rebekah Gregory,Victor Young,sourced,LinkedIn,Archived,Applied,Not qualified,,06/21/2021,,,,,
CAND-004130,R-MKT-1001-JustKaizen-0010,10/15/2022,Hired,Events Coordinator,closed,Michael Brown,Robert Norton,internal,Internal,Hired,Hired,,,10/24/2022,11/06/2022,11/17/2022,11/25/2022,11/29/2022,11/24/2022
CAND-004131,R-MKT-1001-JustKaizen-0010,10/15/2022,Archived,Events Coordinator,closed,Michael Brown,Robert Norton,applied,Glassdoor,Archived,Recruiter Screen,Not qualified,,10/26/2022,11/02/2022,,,,
CAND-004132,R-MKT-1001-JustKaizen-0010,10/15/2022,Archived,Events Coordinator,closed,Michael Brown,Robert Norton,internal,Internal,Archived,Applied,Not qualified,,10/22/2022,,,,,
CAND-004133,R-MKT-1001-JustKaizen-0011,07/29/2023,Hired,Associate Growth Marketing Specialist,closed,John Hernandez,David Hess,sourced,LinkedIn,Hired,Hired,,,08/07/2023,08/20/2023,08/28/2023,09/08/2023,09/10/2023,09/11/2023
CAND-004134,R-MKT-1001-JustKaizen-0011,07/29/2023,Archived,Associate Growth Marketing Specialist,closed,John Hernandez,David Hess,applied,Glassdoor,Archived,Onsite,Position filled,,08/16/2023,08/23/2023,08/30/2023,09/06/2023,,
CAND-004135,R-MKT-1001-JustKaizen-0011,07/29/2023,Archived,Associate Growth Marketing Specialist,closed,John Hernandez,David Hess,applied,Job Board,Archived,Phone Screen,Not qualified,,08/20/2023,08/27/2023,09/03/2023,,,
CAND-004136,R-MKT-1001-JustKaizen-0012,01/22/2022,Hired,Senior Content Marketing Specialist,closed,Janice Jefferson,Michael Meza,agency,Agency,Hired,Hired,,,02/02/2022,02/11/2022,02/20/2022,02/25/2022,03/02/2022,03/12/2022
CAND-004137,R-MKT-1001-JustKaizen-0012,01/22/2022,Archived,Senior Content Marketing Specialist,closed,Janice Jefferson,Michael Meza,referred,Referral,Archived,Phone Screen,Not qualified,,02/02/2022,02/09/2022,02/16/2022,,,
CAND-004138,R-MKT-1001-JustKaizen-0012,01/22/2022,Archived,Senior Content Marketing Specialist,closed,Janice Jefferson,Michael Meza,sourced,LinkedIn,Archived,Applied,Not qualified,,01/24/2022,,,,,
CAND-004139,R-MKT-1001-JustKaizen-0012,01/22/2022,Archived,Senior Content Marketing Specialist,closed,Janice Jefferson,Michael Meza,applied,Job Board,Archived,Applied,Not qualified,,02/09/2022,,,,,
CAND-004140,R-MKT-1001-JustKaizen-0013,09/28/2023,Hired,Senior Content Marketing Specialist,closed,Michael Brown,Breanna Moore,referred,Referral,Hired,Hired,,,10/04/2023,10/17/2023,10/27/2023,11/05/2023,11/12/2023,11/17/2023
CAND-004141,R-MKT-1001-JustKaizen-0013,09/28/2023,Archived,Senior Content Marketing Specialist,closed,Michael Brown,Breanna Moore,applied,Career Page,Archived,Offer,Offer declined,Location,10/15/2023,10/22/2023,10/29/2023,11/05/2023,,
CAND-004142,R-MKT-1001-JustKaizen-0013,09/28/2023,Archived,Senior Content Marketing Specialist,closed,Michael Brown,Breanna Moore,referred,Referral,Archived,Offer,Offer declined,Accepted Other Offer,10/16/2023,10/23/2023,10/30/2023,11/06/2023,,
CAND-004143,R-MKT-1001-JustKaizen-0014,03/05/2025,Hired,Associate Growth Marketing Specialist,closed,Raymond Hayes,Kathryn Price,referred,Referral,Hired,Hired,,,03/13/2025,03/22/2025,04/05/2025,04/17/2025,04/23/2025,04/15/2025
CAND-004144,R-MKT-1001-JustKaizen-0014,03/05/2025,Archived,Associate Growth Marketing Specialist,closed,Raymond Hayes,Kathryn Price,applied,Glassdoor,Archived,Recruiter Screen,Not qualified,,03/24/2025,03/31/2025,,,,
CAND-004145,R-MKT-1001-JustKaizen-0014,03/05/2025,Archived,Associate Growth Marketing Specialist,closed,Raymond Hayes,Kathryn Price,applied,Career Page,Archived,Applied,Not qualified,,03/23/2025,,,,,
CAND-004146,R-MKT-1001-JustKaizen-0014,03/05/2025,Archived,Associate Growth Marketing Specialist,closed,Raymond Hayes,Kathryn Price,sourced,Talent Sourcer Outreach,Archived,Onsite,Position filled,,03/08/2025,03/15/2025,03/22/2025,03/29/2025,,
CAND-004147,R-MKT-1001-JustKaizen-0015,12/19/2025,Hired,Associate Growth Marketing Specialist,closed,John Hernandez,Rose Stark,referred,Referral,Hired,Hired,,,12/20/2025,12/30/2025,01/10/2026,01/15/2026,01/18/2026,02/04/2026
CAND-004148,R-MKT-1001-JustKaizen-0015,12/19/2025,Archived,Associate Growth Marketing Specialist,closed,John Hernandez,Rose Stark,agency,Agency,Archived,Applied,Not qualified,,01/02/2026,,,,,
CAND-004149,R-MKT-1001-JustKaizen-0016,02/07/2023,Hired,Growth Marketing Specialist,closed,Jillian Wilson,Tiffany Smith,applied,Glassdoor,Hired,Hired,,,02/20/2023,03/03/2023,03/11/2023,03/23/2023,03/30/2023,03/26/2023
CAND-004150,R-MKT-1001-JustKaizen-0016,02/07/2023,Archived,Growth Marketing Specialist,closed,Jillian Wilson,Tiffany Smith,sourced,LinkedIn,Archived,Applied,Not qualified,,02/08/2023,,,,,
CAND-004151,R-MKT-1001-JustKaizen-0016,02/07/2023,Archived,Growth Marketing Specialist,closed,Jillian Wilson,Tiffany Smith,applied,Career Page,Archived,Applied,Not qualified,,03/08/2023,,,,,
CAND-004152,R-MKT-1001-JustKaizen-0017,05/29/2022,Hired,Associate Product Marketing Specialist,closed,Janice Jefferson,Ryan Wiley,applied,LinkedIn,Hired,Hired,,,06/10/2022,06/18/2022,06/29/2022,07/04/2022,07/08/2022,07/11/2022
CAND-004153,R-MKT-1001-JustKaizen-0017,05/29/2022,Archived,Associate Product Marketing Specialist,closed,Janice Jefferson,Ryan Wiley,applied,LinkedIn,Archived,Offer,Offer declined,Accepted Other Offer,06/25/2022,07/02/2022,07/09/2022,07/16/2022,,
CAND-004154,R-MKT-1001-JustKaizen-0017,05/29/2022,Archived,Associate Product Marketing Specialist,closed,Janice Jefferson,Ryan Wiley,applied,Career Page,Archived,Recruiter Screen,Not qualified,,06/17/2022,06/24/2022,,,,
CAND-004155,R-MKT-1001-JustKaizen-0017,05/29/2022,Archived,Associate Product Marketing Specialist,closed,Janice Jefferson,Ryan Wiley,sourced,Talent Sourcer Outreach,Archived,Phone Screen,Not qualified,,06/03/2022,06/10/2022,06/17/2022,,,
CAND-004156,R-MKT-1001-JustKaizen-0018,01/11/2024,Hired,Senior Events Coordinator,closed,Janice Jefferson,Robert Wolfe,applied,Glassdoor,Hired,Hired,,,01/23/2024,02/05/2024,02/16/2024,02/26/2024,03/03/2024,02/24/2024
CAND-004157,R-MKT-1001-JustKaizen-0018,01/11/2024,Archived,Senior Events Coordinator,closed,Janice Jefferson,Robert Wolfe,referred,Referral,Archived,Offer,Offer declined,Personal,01/25/2024,02/01/2024,02/08/2024,02/15/2024,,
CAND-004158,R-MKT-1001-JustKaizen-0019,11/21/2023,Hired,Senior Events Coordinator,closed,Susan Conley,Kristy Hart,sourced,LinkedIn,Hired,Hired,,,11/25/2023,12/08/2023,12/20/2023,01/01/2024,01/05/2024,01/01/2024
CAND-004159,R-MKT-1001-JustKaizen-0019,11/21/2023,Archived,Senior Events Coordinator,closed,Susan Conley,Kristy Hart,applied,Career Page,Archived,Offer,Offer declined,Career Growth,12/01/2023,12/08/2023,12/15/2023,12/22/2023,,
CAND-004160,R-MKT-1001-JustKaizen-0019,11/21/2023,Archived,Senior Events Coordinator,closed,Susan Conley,Kristy Hart,referred,Referral,Archived,Recruiter Screen,Not qualified,,12/11/2023,12/18/2023,,,,
CAND-004161,R-MKT-1001-JustKaizen-0020,06/07/2022,Hired,Senior Marketing Analyst,closed,Jillian Wilson,Breanna Moore,sourced,LinkedIn,Hired,Hired,,,06/21/2022,07/01/2022,07/11/2022,07/18/2022,07/25/2022,07/27/2022
CAND-004162,R-MKT-1001-JustKaizen-0020,06/07/2022,Archived,Senior Marketing Analyst,closed,Jillian Wilson,Breanna Moore,sourced,Talent Sourcer Outreach,Archived,Offer,Offer declined,Career Growth,06/25/2022,07/02/2022,07/09/2022,07/16/2022,,
CAND-004163,R-MKT-1001-JustKaizen-0020,06/07/2022,Archived,Senior Marketing Analyst,closed,Jillian Wilson,Breanna Moore,sourced,LinkedIn,Archived,Onsite,Position filled,,06/12/2022,06/19/2022,06/26/2022,07/03/2022,,
CAND-004164,R-MKT-1001-JustKaizen-0021,11/24/2021,Hired,Associate Brand Designer,closed,Janice Jefferson,Carlos Colon,sourced,LinkedIn,Hired,Hired,,,12/01/2021,12/10/2021,12/24/2021,01/05/2022,01/12/2022,01/09/2022
CAND-004165,R-MKT-1001-JustKaizen-0021,11/24/2021,Archived,Associate Brand Designer,closed,Janice Jefferson,Carlos Colon,referred,Referral,Archived,Onsite,Position filled,,12/17/2021,12/24/2021,12/31/2021,01/07/2022,,
CAND-004166,R-MKT-1001-JustKaizen-0022,03/25/2021,Hired,Associate Growth Marketing Specialist,closed,Kathleen Clark,Kathryn Price,sourced,Talent Sourcer Outreach,Hired,Hired,,,04/03/2021,04/16/2021,04/28/2021,05/10/2021,05/15/2021,05/09/2021
CAND-004167,R-MKT-1001-JustKaizen-0022,03/25/2021,Archived,Associate Growth Marketing Specialist,closed,Kathleen Clark,Kathryn Price,applied,Glassdoor,Archived,Onsite,Position filled,,04/10/2021,04/17/2021,04/24/2021,05/01/2021,,
CAND-004168,R-MKT-1001-JustKaizen-0022,03/25/2021,Archived,Associate Growth Marketing Specialist,closed,Kathleen Clark,Kathryn Price,sourced,LinkedIn,Archived,Onsite,Position filled,,03/27/2021,04/03/2021,04/10/2021,04/17/2021,,
CAND-004169,R-MKT-1001-JustKaizen-0023,09/18/2019,Hired,Senior Content Marketing Specialist,closed,Rebekah Gregory,Robert Wolfe,applied,Glassdoor,Hired,Hired,,,09/27/2019,10/06/2019,10/16/2019,10/24/2019,10/29/2019,11/02/2019
CAND-004170,R-MKT-1001-JustKaizen-0023,09/18/2019,Archived,Senior Content Marketing Specialist,closed,Rebekah Gregory,Robert Wolfe,agency,Agency,Archived,Onsite,Position filled,,09/27/2019,10/04/2019,10/11/2019,10/18/2019,,
CAND-004171,R-MKT-1001-JustKaizen-0024,07/20/2023,Hired,Senior Brand Designer,closed,Jillian Wilson,Robert Kelly,referred,Referral,Hired,Hired,,,07/27/2023,08/10/2023,08/23/2023,09/02/2023,09/07/2023,09/02/2023
CAND-004172,R-MKT-1001-JustKaizen-0024,07/20/2023,Archived,Senior Brand Designer,closed,Jillian Wilson,Robert Kelly,applied,Job Board,Archived,Onsite,Position filled,,07/29/2023,08/05/2023,08/12/2023,08/19/2023,,
CAND-004173,R-MKT-1001-JustKaizen-0025,05/20/2023,Hired,Senior Growth Marketing Specialist,closed,Patricia Ray,Kristy Hart,referred,Referral,Hired,Hired,,,05/23/2023,05/31/2023,06/14/2023,06/22/2023,06/25/2023,06/29/2023
CAND-004174,R-MKT-1001-JustKaizen-0025,05/20/2023,Archived,Senior Growth Marketing Specialist,closed,Patricia Ray,Kristy Hart,applied,Job Board,Archived,Onsite,Position filled,,06/06/2023,06/13/2023,06/20/2023,06/27/2023,,
CAND-004175,R-MKT-1001-JustKaizen-0026,05/10/2023,Hired,Associate Product Marketing Specialist,closed,Michelle Wilson,Carlos Colon,sourced,LinkedIn,Hired,Hired,,,05/23/2023,05/30/2023,06/08/2023,06/15/2023,06/21/2023,06/29/2023
CAND-004176,R-MKT-1001-JustKaizen-0026,05/10/2023,Archived,Associate Product Marketing Specialist,closed,Michelle Wilson,Carlos Colon,applied,Glassdoor,Archived,Offer,Offer declined,Accepted Other Offer,05/23/2023,05/30/2023,06/06/2023,06/13/2023,,
CAND-004177,R-MKT-1001-JustKaizen-0026,05/10/2023,Archived,Associate Product Marketing Specialist,closed,Michelle Wilson,Carlos Colon,applied,LinkedIn,Archived,Applied,Not qualified,,05/26/2023,,,,,
CAND-004178,R-MKT-1001-JustKaizen-0027,01/02/2026,Hired,Senior Marketing Analyst,closed,April Powers,Alex Willis,sourced,LinkedIn,Hired,Hired,,,01/16/2026,01/23/2026,02/05/2026,02/12/2026,02/15/2026,02/18/2026
CAND-004179,R-MKT-1001-JustKaizen-0027,01/02/2026,Archived,Senior Marketing Analyst,closed,April Powers,Alex Willis,sourced,Talent Sourcer Outreach,Archived,Phone Screen,Not qualified,,01/26/2026,02/02/2026,02/09/2026,,,
CAND-004180,R-MKT-1001-JustKaizen-0027,01/02/2026,Archived,Senior Marketing Analyst,closed,April Powers,Alex Willis,applied,Job Board,Archived,Offer,Offer declined,Compensation,01/12/2026,01/19/2026,01/26/2026,02/02/2026,,
CAND-004181,R-MKT-1001-JustKaizen-0028,10/02/2024,Hired,Senior Events Coordinator,closed,Patricia Ray,Alex Willis,referred,Referral,Hired,Hired,,,10/16/2024,10/30/2024,11/06/2024,11/15/2024,11/21/2024,11/20/2024
