employee_id,effective_date,change_type,old_department,new_department,old_sub_department,new_sub_department,old_job_level,new_job_level,old_job_title,new_job_title,old_manager_id,new_manager_id
mvalencia@justkaizen.com,11/13/2022,Promotion,People,People,DEIB,DEIB,M2,M3,Senior DEIB Manager,"Director, DEIB",mwalls@justkaizen.com,mwalls@justkaizen.com
mwalls@justkaizen.com,02/15/2025,Hire,,People,,L&D,,M4,,"Senior Director, L&D",,lroberts@justkaizen.com
mharris3@justkaizen.com,03/25/2022,Hire,,People,,DEIB,,M3,,"Director, DEIB",,mwalls@justkaizen.com
mharris3@justkaizen.com,08/27/2023,Promotion,People,People,DEIB,DEIB,M2,M3,Senior DEIB Manager,"Director, DEIB",mwalls@justkaizen.com,mwalls@justkaizen.com
lroberts@justkaizen.com,10/09/2022,Hire,,People,,HRBPs,,E1,,"VP, HRBPs",,hchambers@justkaizen.com
lroberts@justkaizen.com,08/24/2023,Promotion,People,People,HRBPs,HRBPs,M3,M4,"Director, HRBPs","Senior Director, HRBPs",hchambers@justkaizen.com,hchambers@justkaizen.com
lroberts@justkaizen.com,05/15/2024,Promotion,People,People,HRBPs,HRBPs,M4,E1,"Senior Director, HRBPs","VP, HRBPs",hchambers@justkaizen.com,hchambers@justkaizen.com
hchambers@justkaizen.com,02/03/2025,Hire,,People,,Total Rewards,,E2,,"SVP, People",,tgordon@justkaizen.com
vsantos@justkaizen.com,01/23/2020,Hire,,People,,HRBPs,,E1,,"VP, HRBPs",,hchambers@justkaizen.com
vsantos@justkaizen.com,08/24/2022,Promotion,People,People,HRBPs,HRBPs,M4,E1,"Senior Director, HRBPs","VP, HRBPs",hchambers@justkaizen.com,hchambers@justkaizen.com
tgordon@justkaizen.com,07/17/2022,Hire,,People,,L&D,,E4,,Chief People Officer,,mjohnson8@justkaizen.com
tgordon@justkaizen.com,11/29/2023,Promotion,People,People,L&D,L&D,E3,E4,Chief People Officer (E3),Chief People Officer,mjohnson8@justkaizen.com,mjohnson8@justkaizen.com
mmorris@justkaizen.com,11/08/2024,Hire,,Data & Analytics,,Data Engineering,,P2,,Data Engineer,,jfrye@justkaizen.com
abell2@justkaizen.com,09/23/2020,Hire,,Data & Analytics,,Data Science,,P3,,Senior Data Scientist,,hbowers@justkaizen.com
abell2@justkaizen.com,03/15/2021,Promotion,Data & Analytics,Data & Analytics,Data Science,Data Science,P2,P3,Data Scientist,Senior Data Scientist,hbowers@justkaizen.com,hbowers@justkaizen.com
jduncan@justkaizen.com,08/02/2020,Hire,,Data & Analytics,,Data Engineering,,P3,,Senior Data Engineer,,cthompson@justkaizen.com
jduncan@justkaizen.com,11/29/2022,Promotion,Data & Analytics,Data & Analytics,Data Engineering,Data Engineering,P2,P3,Data Engineer,Senior Data Engineer,cthompson@justkaizen.com,cthompson@justkaizen.com
mbutler3@justkaizen.com,01/04/2023,Hire,,Data & Analytics,,Data Engineering,,P3,,Senior Data Engineer,,jdavis3@justkaizen.com
mbutler3@justkaizen.com,01/06/2024,Promotion,Data & Analytics,Data & Analytics,Data Engineering,Data Engineering,P2,P3,Data Engineer,Senior Data Engineer,jdavis3@justkaizen.com,jdavis3@justkaizen.com
pskinner@justkaizen.com,01/31/2022,Hire,,Data & Analytics,,Business Intelligence,,P3,,Senior BI Analyst,,cfleming@justkaizen.com
jboone2@justkaizen.com,02/25/2024,Hire,,Data & Analytics,,Data Engineering,,P1,,Associate Data Engineer,,phancock@justkaizen.com
rmills@justkaizen.com,01/23/2023,Hire,,Data & Analytics,,Data Science,,P2,,Data Scientist,,dmueller@justkaizen.com
rmills@justkaizen.com,02/15/2024,Promotion,Data & Analytics,Data & Analytics,Data Science,Data Science,P1,P2,Associate Data Scientist,Data Scientist,dmueller@justkaizen.com,dmueller@justkaizen.com
athomas@justkaizen.com,10/19/2019,Hire,,Data & Analytics,,Data Science,,P3,,Senior Data Scientist,,hbowers@justkaizen.com
mgonzalez@justkaizen.com,05/11/2024,Hire,,Data & Analytics,,Business Intelligence,,P1,,Associate BI Analyst,,ppayne@justkaizen.com
nmartin@justkaizen.com,06/09/2022,Hire,,Data & Analytics,,Data Science,,P2,,Data Scientist,,kmolina@justkaizen.com
dking@justkaizen.com,10/17/2020,Hire,,Data & Analytics,,Data Engineering,,P1,,Associate Data Engineer,,phancock@justkaizen.com
rvaughn@justkaizen.com,06/25/2024,Hire,,Data & Analytics,,Business Intelligence,,P1,,Associate BI Analyst,,rroberts@justkaizen.com
kmolina@justkaizen.com,02/15/2021,Hire,,Data & Analytics,,Data Engineering,,P3,,Senior Data Engineer,,kbennett@justkaizen.com
acervantes@justkaizen.com,06/09/2022,Hire,,Data & Analytics,,Business Intelligence,,P3,,Senior BI Analyst,,tphillips2@justkaizen.com
acervantes@justkaizen.com,11/14/2023,Promotion,Data & Analytics,Data & Analytics,Business Intelligence,Business Intelligence,P2,P3,BI Analyst,Senior BI Analyst,tphillips2@justkaizen.com,tphillips2@justkaizen.com
bparrish@justkaizen.com,05/12/2020,Hire,,Data & Analytics,,Data Science,,P2,,Data Scientist,,jduncan@justkaizen.com
phancock@justkaizen.com,06/01/2022,Hire,,Data & Analytics,,Data Engineering,,P2,,Data Engineer,,dmueller@justkaizen.com
phoffman@justkaizen.com,05/04/2021,Hire,,Data & Analytics,,Data Science,,P2,,Data Scientist,,doliver@justkaizen.com
phoffman@justkaizen.com,03/27/2023,Promotion,Data & Analytics,Data & Analytics,Data Science,Data Science,P1,P2,Associate Data Scientist,Data Scientist,doliver@justkaizen.com,doliver@justkaizen.com
dmueller@justkaizen.com,10/06/2024,Hire,,Data & Analytics,,Data Engineering,,P3,,Senior Data Engineer,,brandolph@justkaizen.com
rroberts@justkaizen.com,05/09/2021,Hire,,Data & Analytics,,Data Engineering,,P2,,Data Engineer,,jfrye@justkaizen.com
mhouse@justkaizen.com,01/21/2025,Hire,,Data & Analytics,,Data Engineering,,P3,,Senior Data Engineer,,cfleming@justkaizen.com
jfrye@justkaizen.com,08/16/2019,Hire,,Data & Analytics,,Data Science,,P3,,Senior Data Scientist,,brandolph@justkaizen.com
wedwards@justkaizen.com,02/10/2021,Hire,,Data & Analytics,,Data Engineering,,P2,,Data Engineer,,acervantes@justkaizen.com
wedwards@justkaizen.com,01/28/2023,Promotion,Data & Analytics,Data & Analytics,Data Engineering,Data Engineering,P1,P2,Associate Data Engineer,Data Engineer,acervantes@justkaizen.com,acervantes@justkaizen.com
jsmith7@justkaizen.com,10/31/2024,Hire,,Data & Analytics,,Data Science,,P3,,Senior Data Scientist,,jdavis3@justkaizen.com
doliver@justkaizen.com,11/19/2019,Hire,,Data & Analytics,,Data Science,,P3,,Senior Data Scientist,,kbennett@justkaizen.com
doliver@justkaizen.com,07/13/2022,Promotion,Data & Analytics,Data & Analytics,Data Science,Data Science,P2,P3,Data Scientist,Senior Data Scientist,kbennett@justkaizen.com,kbennett@justkaizen.com
kberg@justkaizen.com,02/21/2024,Hire,,Data & Analytics,,Business Intelligence,,P2,,BI Analyst,,mbutler3@justkaizen.com
kberg@justkaizen.com,09/20/2024,Promotion,Data & Analytics,Data & Analytics,Business Intelligence,Business Intelligence,P1,P2,Associate BI Analyst,BI Analyst,mbutler3@justkaizen.com,mbutler3@justkaizen.com
mpruitt@justkaizen.com,11/04/2021,Hire,,Data & Analytics,,Data Science,,P1,,Associate Data Scientist,,rroberts@justkaizen.com
mholland@justkaizen.com,12/15/2024,Hire,,Data & Analytics,,Data Engineering,,P2,,Data Engineer,,jfrye@justkaizen.com
ppayne@justkaizen.com,11/14/2021,Hire,,Data & Analytics,,Data Engineering,,P2,,Data Engineer,,jfrye@justkaizen.com
lparsons@justkaizen.com,02/12/2022,Hire,,Data & Analytics,,Data Science,,P3,,Senior Data Scientist,,kbennett@justkaizen.com
tphillips2@justkaizen.com,06/10/2021,Hire,,Data & Analytics,,Data Engineering,,P4,,Staff Data Engineer,,kbarajas@justkaizen.com
tphillips2@justkaizen.com,05/17/2023,Promotion,Data & Analytics,Data & Analytics,Data Engineering,Data Engineering,P3,P4,Senior Data Engineer,Staff Data Engineer,kbarajas@justkaizen.com,kbarajas@justkaizen.com
cfleming@justkaizen.com,08/02/2018,Hire,,Data & Analytics,,Data Engineering,,P4,,Staff Data Engineer,,erobinson@justkaizen.com
cfleming@justkaizen.com,12/12/2021,Promotion,Data & Analytics,Data & Analytics,Data Engineering,Data Engineering,P3,P4,Senior Data Engineer,Staff Data Engineer,erobinson@justkaizen.com,erobinson@justkaizen.com
cthompson@justkaizen.com,04/04/2021,Hire,,Data & Analytics,,Data Engineering,,P4,,Staff Data Engineer,,clewis4@justkaizen.com
kbennett@justkaizen.com,08/14/2022,Hire,,Data & Analytics,,Data Engineering,,P4,,Staff Data Engineer,,clewis4@justkaizen.com
kbennett@justkaizen.com,10/23/2023,Promotion,Data & Analytics,Data & Analytics,Data Engineering,Data Engineering,P3,P4,Senior Data Engineer,Staff Data Engineer,clewis4@justkaizen.com,clewis4@justkaizen.com
jhawkins@justkaizen.com,09/09/2024,Hire,,Data & Analytics,,Business Intelligence,,P5,,Principal BI Analyst,,tfleming@justkaizen.com
bsilva@justkaizen.com,07/07/2022,Hire,,Data & Analytics,,Data Engineering,,P6,,Distinguished Data Engineer,,tfleming@justkaizen.com
bsilva@justkaizen.com,05/25/2023,Promotion,Data & Analytics,Data & Analytics,Data Engineering,Data Engineering,P4,P5,Staff Data Engineer,Principal Data Engineer,tfleming@justkaizen.com,tfleming@justkaizen.com
bsilva@justkaizen.com,02/05/2024,Promotion,Data & Analytics,Data & Analytics,Data Engineering,Data Engineering,P5,P6,Principal Data Engineer,Distinguished Data Engineer,tfleming@justkaizen.com,tfleming@justkaizen.com
drivera@justkaizen.com,06/05/2022,Hire,,Data & Analytics,,Data Science,,P4,,Staff Data Scientist,,kbarajas@justkaizen.com
mmoore6@justkaizen.com,06/28/2018,Hire,,Data & Analytics,,Business Intelligence,,P5,,Principal BI Analyst,,wvaughan@justkaizen.com
bmorris@justkaizen.com,11/17/2022,Hire,,Data & Analytics,,Business Intelligence,,P5,,Principal BI Analyst,,fmoon@justkaizen.com
brandolph@justkaizen.com,03/31/2022,Hire,,Data & Analytics,,Data Science,,P4,,Staff Data Scientist,,kbarajas@justkaizen.com
brandolph@justkaizen.com,09/11/2023,Promotion,Data & Analytics,Data & Analytics,Data Science,Data Science,P3,P4,Senior Data Scientist,Staff Data Scientist,kbarajas@justkaizen.com,kbarajas@justkaizen.com
lstanley@justkaizen.com,10/18/2021,Hire,,Data & Analytics,,Data Engineering,,P5,,Principal Data Engineer,,asantiago@justkaizen.com
karmstrong2@justkaizen.com,07/23/2022,Hire,,Data & Analytics,,Data Science,,P4,,Staff Data Scientist,,bmorris@justkaizen.com
hbowers@justkaizen.com,01/23/2022,Hire,,Data & Analytics,,Data Science,,P4,,Staff Data Scientist,,erobinson@justkaizen.com
hbowers@justkaizen.com,03/02/2023,Promotion,Data & Analytics,Data & Analytics,Data Science,Data Science,P2,P3,Data Scientist,Senior Data Scientist,erobinson@justkaizen.com,erobinson@justkaizen.com
hbowers@justkaizen.com,01/21/2024,Promotion,Data & Analytics,Data & Analytics,Data Science,Data Science,P3,P4,Senior Data Scientist,Staff Data Scientist,erobinson@justkaizen.com,erobinson@justkaizen.com
erobinson@justkaizen.com,03/06/2022,Hire,,Data & Analytics,,Business Intelligence,,P5,,Principal BI Analyst,,asantiago@justkaizen.com
erobinson@justkaizen.com,08/04/2023,Promotion,Data & Analytics,Data & Analytics,Business Intelligence,Business Intelligence,P4,P5,Staff BI Analyst,Principal BI Analyst,asantiago@justkaizen.com,asantiago@justkaizen.com
cjones2@justkaizen.com,07/11/2022,Hire,,Data & Analytics,,Data Science,,P4,,Staff Data Scientist,,erobinson@justkaizen.com
jperry@justkaizen.com,04/22/2021,Hire,,Data & Analytics,,Data Engineering,,P5,,Principal Data Engineer,,chuber@justkaizen.com
jdavis3@justkaizen.com,02/24/2021,Hire,,Data & Analytics,,Data Engineering,,P4,,Staff Data Engineer,,kbarajas@justkaizen.com
jdavis3@justkaizen.com,06/07/2022,Promotion,Data & Analytics,Data & Analytics,Data Engineering,Data Engineering,P2,P3,Data Engineer,Senior Data Engineer,kbarajas@justkaizen.com,kbarajas@justkaizen.com
jdavis3@justkaizen.com,10/24/2023,Promotion,Data & Analytics,Data & Analytics,Data Engineering,Data Engineering,P3,P4,Senior Data Engineer,Staff Data Engineer,kbarajas@justkaizen.com,kbarajas@justkaizen.com
clewis4@justkaizen.com,10/21/2022,Hire,,Data & Analytics,,Business Intelligence,,P5,,Principal BI Analyst,,fmoon@justkaizen.com
clewis4@justkaizen.com,12/29/2023,Promotion,Data & Analytics,Data & Analytics,Business Intelligence,Business Intelligence,P4,P5,Staff BI Analyst,Principal BI Analyst,fmoon@justkaizen.com,fmoon@justkaizen.com
eward2@justkaizen.com,01/17/2020,Hire,,Data & Analytics,,Business Intelligence,,P4,,Staff BI Analyst,,kbarajas@justkaizen.com
eward2@justkaizen.com,07/02/2022,Promotion,Data & Analytics,Data & Analytics,Business Intelligence,Business Intelligence,P3,P4,Senior BI Analyst,Staff BI Analyst,kbarajas@justkaizen.com,kbarajas@justkaizen.com
cgoodwin@justkaizen.com,10/04/2023,Hire,,Data & Analytics,,Business Intelligence,,P4,,Staff BI Analyst,,bmorris@justkaizen.com
kbarajas@justkaizen.com,04/23/2021,Hire,,Data & Analytics,,Business Intelligence,,P5,,Principal BI Analyst,,fmoon@justkaizen.com
kbarajas@justkaizen.com,04/08/2023,Promotion,Data & Analytics,Data & Analytics,Business Intelligence,Business Intelligence,P4,P5,Staff BI Analyst,Principal BI Analyst,fmoon@justkaizen.com,fmoon@justkaizen.com
rzavala@justkaizen.com,02/28/2025,Hire,,Data & Analytics,,Business Intelligence,,P4,,Staff BI Analyst,,kbarajas@justkaizen.com
acaldwell2@justkaizen.com,10/31/2022,Hire,,Data & Analytics,,Data Science,,M1,,Data Science Manager,,phancock2@justkaizen.com
jconway@justkaizen.com,01/05/2024,Hire,,Data & Analytics,,Business Intelligence,,M1,,Business Intelligence Manager,,jlang@justkaizen.com
loliver@justkaizen.com,12/21/2024,Hire,,Data & Analytics,,Data Engineering,,M2,,Senior Data Engineering Manager,,phernandez@justkaizen.com
tfleming@justkaizen.com,03/24/2021,Hire,,Data & Analytics,,Business Intelligence,,M1,,Business Intelligence Manager,,loliver@justkaizen.com
fmoon@justkaizen.com,03/28/2023,Hire,,Data & Analytics,,Business Intelligence,,M1,,Business Intelligence Manager,,sshort2@justkaizen.com
fmoon@justkaizen.com,04/07/2024,Promotion,Data & Analytics,Data & Analytics,Business Intelligence,Business Intelligence,P3,M1,Senior BI Analyst,Business Intelligence Manager,sshort2@justkaizen.com,sshort2@justkaizen.com
tcruz@justkaizen.com,09/26/2021,Hire,,Data & Analytics,,Data Science,,M2,,Senior Data Science Manager,,vrowe@justkaizen.com
jcampbell2@justkaizen.com,10/17/2022,Hire,,Data & Analytics,,Data Science,,M2,,Senior Data Science Manager,,mcase@justkaizen.com
jcampbell2@justkaizen.com,03/14/2023,Promotion,Data & Analytics,Data & Analytics,Data Science,Data Science,P3,M1,Senior Data Scientist,Data Science Manager,mcase@justkaizen.com,mcase@justkaizen.com
jcampbell2@justkaizen.com,09/23/2023,Promotion,Data & Analytics,Data & Analytics,Data Science,Data Science,M1,M2,Data Science Manager,Senior Data Science Manager,mcase@justkaizen.com,mcase@justkaizen.com
sshort2@justkaizen.com,10/28/2020,Hire,,Data & Analytics,,Business Intelligence,,M2,,Senior Business Intelligence Manager,,vrowe@justkaizen.com
sshort2@justkaizen.com,01/28/2023,Promotion,Data & Analytics,Data & Analytics,Business Intelligence,Business Intelligence,M1,M2,Business Intelligence Manager,Senior Business Intelligence Manager,vrowe@justkaizen.com,vrowe@justkaizen.com
jlang@justkaizen.com,12/19/2020,Hire,,Data & Analytics,,Business Intelligence,,M2,,Senior Business Intelligence Manager,,jrivera@justkaizen.com
jlang@justkaizen.com,02/04/2023,Promotion,Data & Analytics,Data & Analytics,Business Intelligence,Business Intelligence,M1,M2,Business Intelligence Manager,Senior Business Intelligence Manager,jrivera@justkaizen.com,jrivera@justkaizen.com
jwilliams5@justkaizen.com,01/22/2025,Hire,,Data & Analytics,,Business Intelligence,,M2,,Senior Business Intelligence Manager,,jpark2@justkaizen.com
slee@justkaizen.com,02/04/2024,Hire,,Data & Analytics,,Data Engineering,,M2,,Senior Data Engineering Manager,,phernandez@justkaizen.com
wvaughan@justkaizen.com,06/19/2022,Hire,,Data & Analytics,,Business Intelligence,,M1,,Business Intelligence Manager,,sshort2@justkaizen.com
chuber@justkaizen.com,03/28/2022,Hire,,Data & Analytics,,Data Engineering,,M1,,Data Engineering Manager,,sshort2@justkaizen.com
jsmith8@justkaizen.com,05/31/2021,Hire,,Data & Analytics,,Data Science,,M1,,Data Science Manager,,loliver@justkaizen.com
asantiago@justkaizen.com,05/22/2020,Hire,,Data & Analytics,,Business Intelligence,,M1,,Business Intelligence Manager,,phancock2@justkaizen.com
asantiago@justkaizen.com,09/11/2022,Promotion,Data & Analytics,Data & Analytics,Business Intelligence,Business Intelligence,P3,M1,Senior BI Analyst,Business Intelligence Manager,phancock2@justkaizen.com,phancock2@justkaizen.com
phancock2@justkaizen.com,09/26/2023,Hire,,Data & Analytics,,Data Engineering,,M2,,Senior Data Engineering Manager,,phernandez@justkaizen.com
phancock2@justkaizen.com,04/16/2024,Promotion,Data & Analytics,Data & Analytics,Data Engineering,Data Engineering,P3,M1,Senior Data Engineer,Data Engineering Manager,phernandez@justkaizen.com,phernandez@justkaizen.com
phancock2@justkaizen.com,09/15/2024,Promotion,Data & Analytics,Data & Analytics,Data Engineering,Data Engineering,M1,M2,Data Engineering Manager,Senior Data Engineering Manager,phernandez@justkaizen.com,phernandez@justkaizen.com
jgarcia4@justkaizen.com,12/30/2022,Hire,,Data & Analytics,,Business Intelligence,,M4,,"Senior Director, Business Intelligence",,rgrant2@justkaizen.com
jpark2@justkaizen.com,12/23/2021,Hire,,Data & Analytics,,Business Intelligence,,M3,,"Director, Business Intelligence",,rgrant2@justkaizen.com
jpark2@justkaizen.com,02/08/2023,Promotion,Data & Analytics,Data & Analytics,Business Intelligence,Business Intelligence,M1,M2,Business Intelligence Manager,Senior Business Intelligence Manager,rgrant2@justkaizen.com,rgrant2@justkaizen.com
jpark2@justkaizen.com,01/15/2024,Promotion,Data & Analytics,Data & Analytics,Business Intelligence,Business Intelligence,M2,M3,Senior Business Intelligence Manager,"Director, Business Intelligence",rgrant2@justkaizen.com,rgrant2@justkaizen.com
vrowe@justkaizen.com,12/22/2024,Hire,,Data & Analytics,,Data Engineering,,M3,,"Director, Data Engineering",,rgrant2@justkaizen.com
mcase@justkaizen.com,02/17/2020,Hire,,Data & Analytics,,Data Science,,M3,,"Director, Data Science",,rgrant2@justkaizen.com
mcase@justkaizen.com,10/17/2021,Promotion,Data & Analytics,Data & Analytics,Data Science,Data Science,M1,M2,Data Science Manager,Senior Data Science Manager,rgrant2@justkaizen.com,rgrant2@justkaizen.com
mcase@justkaizen.com,06/22/2023,Promotion,Data & Analytics,Data & Analytics,Data Science,Data Science,M2,M3,Senior Data Science Manager,"Director, Data Science",rgrant2@justkaizen.com,rgrant2@justkaizen.com
phernandez@justkaizen.com,01/04/2025,Hire,,Data & Analytics,,Business Intelligence,,M3,,"Director, Business Intelligence",,rgrant2@justkaizen.com
jrivera@justkaizen.com,10/27/2021,Hire,,Data & Analytics,,Data Engineering,,M3,,"Director, Data Engineering",,rgrant2@justkaizen.com
bbrown2@justkaizen.com,11/02/2020,Hire,,Data & Analytics,,Data Science,,E2,,"SVP, Data & Analytics",,mfuentes@justkaizen.com
bbrown2@justkaizen.com,03/15/2022,Promotion,Data & Analytics,Data & Analytics,Data Science,Data Science,M4,E1,"Senior Director, Data Science","VP, Data Science",mfuentes@justkaizen.com,mfuentes@justkaizen.com
bbrown2@justkaizen.com,09/24/2023,Promotion,Data & Analytics,Data & Analytics,Data Science,Data Science,E1,E2,"VP, Data Science","SVP, Data & Analytics",mfuentes@justkaizen.com,mfuentes@justkaizen.com
rgrant2@justkaizen.com,11/08/2021,Hire,,Data & Analytics,,Data Science,,E1,,"VP, Data Science",,bbrown2@justkaizen.com
rgrant2@justkaizen.com,07/28/2023,Promotion,Data & Analytics,Data & Analytics,Data Science,Data Science,M4,E1,"Senior Director, Data Science","VP, Data Science",bbrown2@justkaizen.com,bbrown2@justkaizen.com
kperez2@justkaizen.com,03/28/2021,Hire,,Executive,,Office of CEO,,P3,,Senior Strategy & Operations Analyst,,rgardner2@justkaizen.com
dhughes3@justkaizen.com,01/17/2025,Hire,,Executive,,Office of CEO,,P1,,Associate Strategy & Operations Analyst,,kmay2@justkaizen.com
