Question_ID,Reviewee_Email,Cycle_Name,Reviewer_Name,Reviewer_email,Reviewee_Name,Question,Score,Score_Description,Calibrated_Score,Calibrated_Score_Description,Response_Text,Response_Type
Q527c901d834b,bhamilton2@justkaizen.com,2025 Mid-Year Review Cycle,Thomas Yang,tyang@justkaizen.com,Brandon Hamilton,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qd6596a027bc2,jlynch@justkaizen.com,2025 Mid-Year Review Cycle,Beth Norman,bnorman@justkaizen.com,Jesse Lynch,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q012820a28d57,eharmon@justkaizen.com,2025 Mid-Year Review Cycle,Beth Norman,bnorman@justkaizen.com,Eric Harmon,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q045043fe5e50,pwilson2@justkaizen.com,2025 Mid-Year Review Cycle,Amy Joseph,ajoseph@justkaizen.com,Patrick Wilson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qa0069f143a75,mmiles@justkaizen.com,2025 Mid-Year Review Cycle,Joseph Logan,jlogan@justkaizen.com,Michelle Miles,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qd82ff55a614d,cbenton@justkaizen.com,2025 Mid-Year Review Cycle,Brandon Hamilton,bhamilton2@justkaizen.com,Carla Benton,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q83f59cc3e2be,jlogan@justkaizen.com,2025 Mid-Year Review Cycle,Jordan Williams,jwilliams3@justkaizen.com,Joseph Logan,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q36e7f532f536,njackson@justkaizen.com,2025 Mid-Year Review Cycle,Beth Norman,bnorman@justkaizen.com,Nathan Jackson,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q824dd8862d64,bnorman@justkaizen.com,2025 Mid-Year Review Cycle,Jason Cortez,jcortez@justkaizen.com,Beth Norman,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q3986152b2c95,dtanner@justkaizen.com,2025 Mid-Year Review Cycle,Devon Miller,dmiller2@justkaizen.com,Debra Tanner,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q2b8d52cd6182,rnelson@justkaizen.com,2025 Mid-Year Review Cycle,Joshua Myers,jmyers2@justkaizen.com,Robert Nelson,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q211de0c60751,ajoseph@justkaizen.com,2025 Mid-Year Review Cycle,Ashley Berry,aberry@justkaizen.com,Amy Joseph,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0c2254005393,kjones@justkaizen.com,2025 Mid-Year Review Cycle,Scott Sanchez,ssanchez4@justkaizen.com,Kenneth Jones,Performance Category,1,1 - Outstanding, --, --, --,manager
Qe3f6d4efd98e,jward@justkaizen.com,2025 Mid-Year Review Cycle,Joseph Logan,jlogan@justkaizen.com,Jordan Ward,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q9517756b0f83,hscott@justkaizen.com,2025 Mid-Year Review Cycle,Brandon Hamilton,bhamilton2@justkaizen.com,Holly Scott,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q62713afa2b61,aberry@justkaizen.com,2025 Mid-Year Review Cycle,Regina Jarvis,rjarvis@justkaizen.com,Ashley Berry,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0fef265add42,jwilliams3@justkaizen.com,2025 Mid-Year Review Cycle,Regina Jarvis,rjarvis@justkaizen.com,Jordan Williams,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q39666ed41409,ssanchez4@justkaizen.com,2025 Mid-Year Review Cycle,Regina Jarvis,rjarvis@justkaizen.com,Scott Sanchez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q75d5018705b0,tyang@justkaizen.com,2025 Mid-Year Review Cycle,Regina Jarvis,rjarvis@justkaizen.com,Thomas Yang,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q249bbf1b810b,jmorris3@justkaizen.com,2025 Mid-Year Review Cycle,Regina Jarvis,rjarvis@justkaizen.com,Jennifer Morris,Performance Category,1,1 - Outstanding, --, --, --,manager
Q7b1178dd9197,jcortez@justkaizen.com,2025 Mid-Year Review Cycle,Regina Jarvis,rjarvis@justkaizen.com,Jason Cortez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qae357a170ce0,rjarvis@justkaizen.com,2025 Mid-Year Review Cycle,Christina Elliott,celliott@justkaizen.com,Regina Jarvis,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q83c06d5151c0,scampbell2@justkaizen.com,2025 Mid-Year Review Cycle,Regina Jarvis,rjarvis@justkaizen.com,Steven Campbell,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q766ff3e2b11c,rmurphy@justkaizen.com,2025 Mid-Year Review Cycle,Regina Jarvis,rjarvis@justkaizen.com,Ryan Murphy,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q3bd7a3c64549,ksmith@justkaizen.com,2025 Mid-Year Review Cycle,Christina Elliott,celliott@justkaizen.com,Kristen Smith,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q744c5dea95db,edean@justkaizen.com,2025 Mid-Year Review Cycle,Erika Ellis,eellis@justkaizen.com,Eric Dean,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q1bc7e7e57c46,kbarton@justkaizen.com,2025 Mid-Year Review Cycle,Eric Dean,edean@justkaizen.com,Katherine Barton,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q95ab93b16fcb,cmccullough@justkaizen.com,2025 Mid-Year Review Cycle,Eric Dean,edean@justkaizen.com,Christie Mccullough,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qe89e9c84b11a,psanchez@justkaizen.com,2025 Mid-Year Review Cycle,Breanna Moore,bmoore2@justkaizen.com,Paige Sanchez,Performance Category,1,1 - Outstanding, --, --, --,manager
Q4316ad751265,rwiley@justkaizen.com,2025 Mid-Year Review Cycle,Tiffany Smith,tsmith@justkaizen.com,Ryan Wiley,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qd5d307b16afd,tsmith@justkaizen.com,2025 Mid-Year Review Cycle,Carrie Novak,cnovak@justkaizen.com,Tiffany Smith,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qa07709800c80,msweeney@justkaizen.com,2025 Mid-Year Review Cycle,Travis Conner,tconner@justkaizen.com,Mary Sweeney,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q2b3cd7fb7917,ngarcia@justkaizen.com,2025 Mid-Year Review Cycle,Kathryn Price,kprice@justkaizen.com,Nicholas Garcia,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qd9339911dcc9,kbrown@justkaizen.com,2025 Mid-Year Review Cycle,Victor Young,vyoung@justkaizen.com,Katherine Brown,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q244175306b87,zdawson@justkaizen.com,2025 Mid-Year Review Cycle,Robert Norton,rnorton@justkaizen.com,Zachary Dawson,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q24e630617b91,amorse@justkaizen.com,2025 Mid-Year Review Cycle,David Hess,dhess@justkaizen.com,Anna Morse,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q5c2fa473466f,smeyer@justkaizen.com,2025 Mid-Year Review Cycle,Michael Meza,mmeza@justkaizen.com,Steven Meyer,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q3f3e64130acc,mwatson@justkaizen.com,2025 Mid-Year Review Cycle,Breanna Moore,bmoore2@justkaizen.com,Michael Watson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf7283f0c8046,vmiller@justkaizen.com,2025 Mid-Year Review Cycle,Kathryn Price,kprice@justkaizen.com,Vanessa Miller,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qfe8550c1122c,sjones3@justkaizen.com,2025 Mid-Year Review Cycle,Tiffany Smith,tsmith@justkaizen.com,Sally Jones,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q6111decc46b1,vyoung@justkaizen.com,2025 Mid-Year Review Cycle,Robert Wolfe,rwolfe2@justkaizen.com,Victor Young,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qb549910bccfd,dedwards@justkaizen.com,2025 Mid-Year Review Cycle,Kristy Hart,khart@justkaizen.com,Debbie Edwards,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qf8d90945c07b,rhaynes@justkaizen.com,2025 Mid-Year Review Cycle,Breanna Moore,bmoore2@justkaizen.com,Robert Haynes,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q43b24e7a832d,nstewart2@justkaizen.com,2025 Mid-Year Review Cycle,Carlos Colon,ccolon@justkaizen.com,Nicolas Stewart,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q32489ea92ded,djones@justkaizen.com,2025 Mid-Year Review Cycle,Kathryn Price,kprice@justkaizen.com,Denise Jones,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q9ccc30e26006,dchan@justkaizen.com,2025 Mid-Year Review Cycle,Robert Wolfe,rwolfe2@justkaizen.com,Dale Chan,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qc94a52d7b478,lmoore@justkaizen.com,2025 Mid-Year Review Cycle,Robert Kelly,rkelly@justkaizen.com,Lauren Moore,Performance Category,1,1 - Outstanding, --, --, --,manager
Qc707e0864195,jherrera@justkaizen.com,2025 Mid-Year Review Cycle,Carlos Colon,ccolon@justkaizen.com,Jennifer Herrera,Performance Category,1,1 - Outstanding, --, --, --,manager
Qabe700bf4002,ebaker@justkaizen.com,2025 Mid-Year Review Cycle,Alex Willis,awillis@justkaizen.com,Elizabeth Baker,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Q340bd59172e7,mmckenzie@justkaizen.com,2025 Mid-Year Review Cycle,Michael Meza,mmeza@justkaizen.com,Melissa Mckenzie,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q60b284074c0d,mwilliams3@justkaizen.com,2025 Mid-Year Review Cycle,Robert Kelly,rkelly@justkaizen.com,Melissa Williams,Performance Category,1,1 - Outstanding, --, --, --,manager
Qbcff786526fa,bwright@justkaizen.com,2025 Mid-Year Review Cycle,David Hess,dhess@justkaizen.com,Brandon Wright,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q3292251a32cd,hpalmer@justkaizen.com,2025 Mid-Year Review Cycle,Alex Willis,awillis@justkaizen.com,Heather Palmer,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Q8500b4eacb5f,mgreen2@justkaizen.com,2025 Mid-Year Review Cycle,Kathryn Price,kprice@justkaizen.com,Megan Green,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q03e0d8b0b60d,wjohnson@justkaizen.com,2025 Mid-Year Review Cycle,Tyler Brooks,tbrooks@justkaizen.com,William Johnson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0e2fd06bd9a5,jchavez2@justkaizen.com,2025 Mid-Year Review Cycle,David Hess,dhess@justkaizen.com,Jennifer Chavez,Performance Category,1,1 - Outstanding, --, --, --,manager
Q0366ef67b145,jlara2@justkaizen.com,2025 Mid-Year Review Cycle,Breanna Moore,bmoore2@justkaizen.com,Joel Lara,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q812957b12868,csmith3@justkaizen.com,2025 Mid-Year Review Cycle,Rose Stark,rstark@justkaizen.com,Charles Smith,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q8e7d3065a50c,rhaas@justkaizen.com,2025 Mid-Year Review Cycle,Tyler Brooks,tbrooks@justkaizen.com,Ronald Haas,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qf856561e7d07,ccolon@justkaizen.com,2025 Mid-Year Review Cycle,Dale Chan,dchan@justkaizen.com,Carlos Colon,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q242225a3a17c,jmccoy@justkaizen.com,2025 Mid-Year Review Cycle,Carlos Colon,ccolon@justkaizen.com,Jaime Mccoy,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qecebdc51ed1e,dhess@justkaizen.com,2025 Mid-Year Review Cycle,Ronald Haas,rhaas@justkaizen.com,David Hess,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q63e52e45a3fe,sramos@justkaizen.com,2025 Mid-Year Review Cycle,Robert Haynes,rhaynes@justkaizen.com,Stephanie Ramos,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qa6693f3fe3cc,bstein@justkaizen.com,2025 Mid-Year Review Cycle,Ryan Wiley,rwiley@justkaizen.com,Betty Stein,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0bede94df8e6,cberry@justkaizen.com,2025 Mid-Year Review Cycle,Samantha Foster,sfoster@justkaizen.com,Carol Berry,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q34bbe8f82bb8,sfoster@justkaizen.com,2025 Mid-Year Review Cycle,Colleen Bradford,cbradford@justkaizen.com,Samantha Foster,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf8a0f6e368d8,avega@justkaizen.com,2025 Mid-Year Review Cycle,Breanna Moore,bmoore2@justkaizen.com,Alyssa Vega,Performance Category,1,1 - Outstanding, --, --, --,manager
Q6f9333d2c97f,clewis2@justkaizen.com,2025 Mid-Year Review Cycle,Travis Conner,tconner@justkaizen.com,Carrie Lewis,Performance Category,1,1 - Outstanding, --, --, --,manager
Q098b1abb518c,lsanchez@justkaizen.com,2025 Mid-Year Review Cycle,David Hess,dhess@justkaizen.com,Lisa Sanchez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q63291ba43655,kbrown2@justkaizen.com,2025 Mid-Year Review Cycle,Sally Jones,sjones3@justkaizen.com,Krista Brown,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0620ac98c967,dtaylor2@justkaizen.com,2025 Mid-Year Review Cycle,Sally Jones,sjones3@justkaizen.com,Diana Taylor,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q9c9a164f0463,rnorton@justkaizen.com,2025 Mid-Year Review Cycle,Robert Kelly,rkelly@justkaizen.com,Robert Norton,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qb5be04f032f0,hstephens@justkaizen.com,2025 Mid-Year Review Cycle,Sally Jones,sjones3@justkaizen.com,Heather Stephens,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q70511fdba450,jdurham@justkaizen.com,2025 Mid-Year Review Cycle,Sally Jones,sjones3@justkaizen.com,John Durham,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q37feedd5255e,kprice@justkaizen.com,2025 Mid-Year Review Cycle,Melissa Mckenzie,mmckenzie@justkaizen.com,Kathryn Price,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qab1f41a9791e,dhuang@justkaizen.com,2025 Mid-Year Review Cycle,Rose Stark,rstark@justkaizen.com,Daniel Huang,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q793821200a8f,pkey@justkaizen.com,2025 Mid-Year Review Cycle,Travis Conner,tconner@justkaizen.com,Pamela Key,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qb6b6835a0f49,rstark@justkaizen.com,2025 Mid-Year Review Cycle,Ronald Haas,rhaas@justkaizen.com,Rose Stark,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q5ad14910db7d,adavies@justkaizen.com,2025 Mid-Year Review Cycle,Alex Willis,awillis@justkaizen.com,Amy Davies,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qa5e9bc8510f8,cbradford@justkaizen.com,2025 Mid-Year Review Cycle,Carrie Novak,cnovak@justkaizen.com,Colleen Bradford,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q80f802b7b1d5,rkelly@justkaizen.com,2025 Mid-Year Review Cycle,April Hardin,ahardin@justkaizen.com,Robert Kelly,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q14793fb9f608,rwolfe2@justkaizen.com,2025 Mid-Year Review Cycle,April Hardin,ahardin@justkaizen.com,Robert Wolfe,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0bf06e18337d,tjohnson3@justkaizen.com,2025 Mid-Year Review Cycle,Casey Watkins,cwatkins@justkaizen.com,Thomas Johnson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q73f0bf1c63e5,mmeza@justkaizen.com,2025 Mid-Year Review Cycle,Sarah Valencia,svalencia@justkaizen.com,Michael Meza,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf3eaa69c93fc,khart@justkaizen.com,2025 Mid-Year Review Cycle,Sarah Morris,smorris@justkaizen.com,Kristy Hart,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q38c5db0644d0,ahall3@justkaizen.com,2025 Mid-Year Review Cycle,Casey Watkins,cwatkins@justkaizen.com,Ann Hall,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qe84784200ff5,cfox2@justkaizen.com,2025 Mid-Year Review Cycle,Sarah Valencia,svalencia@justkaizen.com,Colleen Fox,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Q7e7b31c86325,ahardin@justkaizen.com,2025 Mid-Year Review Cycle,Casey Watkins,cwatkins@justkaizen.com,April Hardin,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qb3febd151f20,awillis@justkaizen.com,2025 Mid-Year Review Cycle,Eric Barker,ebarker@justkaizen.com,Alex Willis,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q6d523090570e,sschroeder@justkaizen.com,2025 Mid-Year Review Cycle,Thomas Johnson,tjohnson3@justkaizen.com,Sylvia Schroeder,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q04fe0e50d1a0,svalencia@justkaizen.com,2025 Mid-Year Review Cycle,Casey Watkins,cwatkins@justkaizen.com,Sarah Valencia,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qce5f8c207b24,bmoore2@justkaizen.com,2025 Mid-Year Review Cycle,April Hardin,ahardin@justkaizen.com,Breanna Moore,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf985bc2bbe86,tbanks@justkaizen.com,2025 Mid-Year Review Cycle,Casey Watkins,cwatkins@justkaizen.com,Tyler Banks,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qc5252540a01d,cnovak@justkaizen.com,2025 Mid-Year Review Cycle,Ann Hall,ahall3@justkaizen.com,Carrie Novak,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qdd14089f28c5,ebarker@justkaizen.com,2025 Mid-Year Review Cycle,Casey Watkins,cwatkins@justkaizen.com,Eric Barker,Performance Category,1,1 - Outstanding, --, --, --,manager
Q98d4bb13a6ad,tfry@justkaizen.com,2025 Mid-Year Review Cycle,Mark Tanner,mtanner@justkaizen.com,Travis Fry,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q7f838f991dcb,tjohnson4@justkaizen.com,2025 Mid-Year Review Cycle,Ann Hall,ahall3@justkaizen.com,Traci Johnson,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q9a12c0f6c871,lmccall@justkaizen.com,2025 Mid-Year Review Cycle,Aaron Cruz,acruz@justkaizen.com,Lance Mccall,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q453cf9bcb131,twalker@justkaizen.com,2025 Mid-Year Review Cycle,Aaron Cruz,acruz@justkaizen.com,Tammy Walker,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q860b77ff619c,kzuniga@justkaizen.com,2025 Mid-Year Review Cycle,Cynthia Williams,cwilliams3@justkaizen.com,Keith Zuniga,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q32fbdab6a192,bmcgee@justkaizen.com,2025 Mid-Year Review Cycle,Tiffany Jones,tjones5@justkaizen.com,Brenda Mcgee,Performance Category,1,1 - Outstanding, --, --, --,manager
Q6f82457d2026,cmcclure@justkaizen.com,2025 Mid-Year Review Cycle,Bradley Anthony,banthony@justkaizen.com,Carol Mcclure,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qe479db200058,mtanner@justkaizen.com,2025 Mid-Year Review Cycle,Cynthia Williams,cwilliams3@justkaizen.com,Mark Tanner,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qc662c664419b,djones2@justkaizen.com,2025 Mid-Year Review Cycle,Tiffany Jones,tjones5@justkaizen.com,Danielle Jones,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q46579c9f8ec5,acruz@justkaizen.com,2025 Mid-Year Review Cycle,Cody Mcclure,cmcclure2@justkaizen.com,Aaron Cruz,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q7b0aff39224f,jpayne@justkaizen.com,2025 Mid-Year Review Cycle,Tiffany Jones,tjones5@justkaizen.com,James Payne,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
